Identifiant ICAR;Code postal;Code rue;ICAR - Code rue RN;Code ins commune;Localité;Secteur Electoral;Nom rue;Année de dénomination;Nom rue Population;Code postal Homonyme2;Code rue Homonyme2;Rue nom Homonyme2;Code postal Homonyme3;Code rue Homonyme3;Rue nom Homonyme3;Code postal Homonyme4;Code rue Homonyme4;Rue nom Homonyme4;Collège communal;Conseil Communal;Nom rue RN;Type voirie;Rue dans Corbeille;Voirie Privée/Publique;Rue Régionale/Communale;Nom rue Cadastre;Rue en Majuscule;Nom rue en Minuscule;Mot clé;Code Ins Entité;Entité;Date données Population;Nombre Ménages;Nombre Habitants;Code rue - Nom de rue;Thématique;Localités;Zone(s) stationnement
7753718;5020;7103;7103;92102;RHISNES;29;Rue de Gembloux;;Rue de Gembloux(RH) n° 595 à fin et 594 à fin;5002;7613;Rue de Gembloux(SS) n°227 à 593 et 226 à 592;5002;7429;Rue de Gembloux(SS) n°1 à 225 et 2 à 224;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;R DE GEMBLOUX;GEMBLOUX (Rue de );Gembloux (Rue de );Gembloux;92094;Namur;2023-05-07;4;9;7103-Rue de Gembloux;Géographie;Rhisnes(Namur);
7753721;5020;8115;8115;92123;TEMPLOUX;30;Rue de Geugnet;1979;Rue de Geugnet(TX)(AVANT 28.05.79 Rue du Paradis);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE GEUGNET;GEUGNET (Rue de );Geugnet (Rue de );Geugnet;92094;Namur;2023-05-07;9;19;8115-Rue de Geugnet;Pas de renseignement;Temploux;
7753726;5020;7932;7932;92120;SUARLEE;29;Rue de Jaumaux;;Rue de Jaumaux(SL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE JAUMAUX;JAUMAUX (Rue de );Jaumaux (Rue de );Jaumaux;92094;Namur;2023-05-07;2;5;7932-Rue de Jaumaux;Pas de renseignement;Suarlée;
7753244;5020;7918;7918;92120;SUARLEE;29;Chemin des Loriots;1979;Chemin des Loriots(SL)(AVANT 28.05.79 Chemin des Chardonnerets);5020;8146;Chemin des Loriots(TX);;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DES LORIOTS;LORIOTS (Chemin des );Loriots (Chemin des );Loriots;92094;Namur;2023-05-07;6;26;7918-Chemin des Loriots;Faune et Flore;Suarlée;
7754233;5020;7933;7933;92120;SUARLEE;29;Rue du Mai;;Rue du Mai(SL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU MAI;MAI (Rue du );Mai (Rue du );Mai;92094;Namur;2023-05-07;20;46;7933-Rue du Mai;Pas de renseignement;Suarlée;
7754491;5020;8120;8120;92123;TEMPLOUX;30;Rue Lieutenant Colonel Maniette;;Rue Lieutenant Colonel Maniette(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R LT.COLONEL MANIETTE;MANIETTE (Rue Lieutenant Colonel );Maniette (Rue Lieutenant Colonel );Maniette;92094;Namur;2023-05-07;54;137;8120-Rue Lieutenant Colonel Maniette;Nom propre (masculin);Temploux;
7753248;5020;8122;8122;92123;TEMPLOUX;30;Chemin des Merisiers;;Chemin des Merisiers(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DES MERISIERS;MERISIERS (Chemin des );Merisiers (Chemin des );Merisiers;92094;Namur;2023-05-07;17;46;8122-Chemin des Merisiers;Faune et Flore;Temploux;
7753172;5020;7921;7921;92120;SUARLEE;29;Chaussée de Nivelles;1979;Chaussée de Nivelles(SL)(AVANT 28.05.79 Avenue de l'Europe) n° 107 à 215 et 2 à 220;5020;5050;Chaussée de Nivelles(FW)(AVANT 28.05.79 Rue chaussée de Nivelles) n°1 à 105 impairs;5020;8124;Chaussée de Nivelles(TX) n° 217 à fin et 222 à fin;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;REGIONALE;CHEE DE NIVELLES;NIVELLES (Chaussée de );Nivelles (Chaussée de );Nivelles;92094;Namur;2023-05-07;26;56;7921-Chaussée de Nivelles;Géographie;Suarlée;
7754459;5001;3273;3273;92010;BELGRADE;07;Rue Joseph Vincent;;Rue Joseph Vincent(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R JOSEPH VINCENT;VINCENT (Rue Joseph );Vincent (Rue Joseph );Vincent;92094;Namur;2023-05-07;69;186;3273-Rue Joseph Vincent;Nom propre (masculin);Belgrade;
7753132;5020;8331;8331;92128;VEDRIN;31;Barrière d'En-Bas;1979;Barrière d'En-Bas(VD)(AVANT 28.05.79 Ptie Rue des Champs) n° 5 et 6;5020;4027;Barrière d'En-Bas(VD)(AVANT 28.05.79 Ptie Rue des Champs Verts) n° 1 à 3 et 2 à 4;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PRIVEE;COMMUNALE;BARRIERE D EN-BAS;BARRIERE D'EN-BAS;Barrière d'En-Bas;Barrière d'En-Bas;92094;Namur;2023-05-07;0;0;8331-Barrière d'En-Bas;Pas de renseignement;Vedrin;
7754345;5020;4003;4003;92024;CHAMPION;10;Rue Eugène Copette;;Rue Eugène Copette(CH);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R EUGENE COPETTE;COPETTE (Rue Eugène );Copette (Rue Eugène );Copette;92094;Namur;2023-05-07;52;104;4003-Rue Eugène Copette;Nom propre (masculin);Champion;
7754391;5020;4006;4006;92024;CHAMPION;10;Rue Georges Davreux;;Rue Georges Davreux(CH);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R GEORGES DAVREUX;DAVREUX (Rue Georges );Davreux (Rue Georges );Davreux;92094;Namur;2023-05-07;18;48;4006-Rue Georges Davreux;Nom propre (masculin);Champion;
7754465;5020;4005;4005;92024;CHAMPION;10;Rue Jules Delmelle;;Rue Jules Delmelle(CH);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R JULES DELMELLE;DELMELLE (Rue Jules );Delmelle (Rue Jules );Delmelle;92094;Namur;2023-05-07;5;10;4005-Rue Jules Delmelle;Nom propre (masculin);Champion;
7754451;5020;5032;5032;92043;FLAWINNE;15;Rue Joseph Eusèbe;;Rue Joseph Eusèbe(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R JOSEPH EUSEBE;EUSEBE (Rue Joseph );Eusèbe (Rue Joseph );Eusèbe;92094;Namur;2023-05-07;23;63;5032-Rue Joseph Eusèbe;Nom propre (masculin);Flawinne;
7754209;5001;3229;3229;92010;BELGRADE;07;Rue du Fort de Suarlée;1979;Rue du Fort de Suarlée(BL)(AVANT 28.05.79 Route Militaire);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DU FORT DE SUARLEE;FORT DE SUARLEE (Rue du );Fort de Suarlée (Rue du );Fort de Suarlée;92094;Namur;2023-05-07;0;0;3229-Rue du Fort de Suarlée;Géographie;Belgrade;
7754213;5001;3232;3232;92010;BELGRADE;07;Rue du Genévrier;;Rue du Genévrier(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU GENEVRIER;GENEVRIER (Rue du );Genévrier (Rue du );Genévrier;92094;Namur;2023-05-07;6;15;3232-Rue du Genévrier;Faune et Flore;Belgrade;
7754606;5001;3233;3233;92010;BELGRADE;07;Rue Victor Genot;;Rue Victor Genot(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R VICTOR GENOT;GENOT (Rue Victor );Genot (Rue Victor );Genot;92094;Namur;2023-05-07;43;106;3233-Rue Victor Genot;Nom propre (masculin);Belgrade;
7753661;5001;3235;3235;92010;BELGRADE;07;Rue Camille Godefroid;;Rue Camille Godefroid(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R CAMILLE GODEFROID;GODEFROID (Rue Camille );Godefroid (Rue Camille );Godefroid;92094;Namur;2023-05-07;43;90;3235-Rue Camille Godefroid;Nom propre (masculin);Belgrade;
7753356;5020;7908;7908;92120;SUARLEE;29;Comognes de Suarlée;1979;Comognes de Suarlée(SL)(AVANT 28.05.79 Rue des Comognes);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;COMOGNES DE SUARLEE;SUARLEE (Comognes de );Suarlée (Comognes de );Suarlée;92094;Namur;2023-05-07;14;37;7908-Comognes de Suarlée;Géographie;Suarlée;
7754047;5101;4820;4820;92039;ERPENT;14;Rue des Mille Fleurs;;Rue des Mille Fleurs(EP);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DES MILLE FLEURS;MILLE FLEURS (Rue des );Mille Fleurs (Rue des );Mille Fleurs;92094;Namur;2023-05-07;16;52;4820-Rue des Mille Fleurs;Faune et Flore;Erpent;
7754056;5101;4838;4838;92039;ERPENT;14;Rue des Myosotis;;Rue des Myosotis(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES MYOSOTIS;MYOSOTIS (Rue des );Myosotis (Rue des );Myosotis;92094;Namur;2023-05-07;16;28;4838-Rue des Myosotis;Faune et Flore;Erpent;
7753923;5004;3764;3764;92021;BOUGE;09;Rue des Baliveaux;;Rue des Baliveaux(BU);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DES BALIVEAUX;BALIVEAUX (Rue des );Baliveaux (Rue des );Baliveaux;92094;Namur;2023-05-07;6;11;3764-Rue des Baliveaux;Pas de renseignement;Bouge;
7754604;5004;3709;3709;92021;BOUGE;09;Rue Victor Bemelmans;;Rue Victor Bemelmans(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R VICTOR BEMELMANS;BEMELMANS (Rue Victor );Bemelmans (Rue Victor );Bemelmans;92094;Namur;2023-05-07;22;46;3709-Rue Victor Bemelmans;Nom propre (masculin);Bouge;
7753184;5004;3710;3710;92021;BOUGE;09;Chemin de Boninne;;Chemin de Boninne(BU) n° 1 à 121 et 2 à 268;5021;3518;Chemin de Boninne(BN) n° 263 à fin et 270 à fin;5020;4035;Chemin de Boninne(CH) n° 123 à 261 impairs;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE BONINNE;BONINNE (Chemin de );Boninne (Chemin de );Boninne;92094;Namur;2023-05-07;28;35;3710-Chemin de Boninne;Géographie;Bouge;
7753671;5004;3711;3711;92021;BOUGE;09;Rue Charles Bouvier;;Rue Charles Bouvier(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R CHARLES BOUVIER;BOUVIER (Rue Charles );Bouvier (Rue Charles );Bouvier;92094;Namur;2023-05-07;127;239;3711-Rue Charles Bouvier;Nom propre (masculin);Bouge;
7753972;5004;3758;3758;92021;BOUGE;09;Rue des Dalhias;;Rue des Dalhias(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES DALHIAS;DALHIAS (Rue des );Dalhias (Rue des );Dalhias;92094;Namur;2023-05-07;10;17;3758-Rue des Dalhias;Faune et Flore;Bouge;
7754584;5004;3716;3716;92021;BOUGE;09;Rue Sergent Delisse;;Rue Sergent Delisse(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R SERGENT DELISSE;DELISSE (Rue Sergent );Delisse (Rue Sergent );Delisse;92094;Namur;2023-05-07;42;98;3716-Rue Sergent Delisse;Nom propre (masculin);Bouge;
7753912;5100;5201;5201;92067;JAMBES;19;Rue des Alisiers;1979;Rue des Alisiers(JB)(AVANT 28.05.79 Rue des Sorbiers);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES ALISIERS;ALISIERS (Rue des );Alisiers (Rue des );Alisiers;92094;Namur;2023-05-07;12;24;5201-Rue des Alisiers;Faune et Flore;Jambes;
7753941;5100;5206;5206;92067;JAMBES;19;Rue des Bruyères;;Rue des Bruyères(JB);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES BRUYERES;BRUYERES (Rue des );Bruyères (Rue des );Bruyères;92094;Namur;2023-05-07;35;79;5206-Rue des Bruyères;Faune et Flore;Jambes;
7754157;5002;7402;7402;92108;SAINT-SERVAIS;27;Rue du Beau-Vallon;;Rue du Beau-Vallon(SS);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU BEAU VALLON;BEAU-VALLON (Rue du );Beau-Vallon (Rue du );Beau-Vallon;92094;Namur;2023-05-07;190;436;7402-Rue du Beau-Vallon;Lieu-dit;Saint-Servais;
7753787;5000;1035;1035;92094;NAMUR;01;Rue de la Montagne;;Rue de la Montagne(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA MONTAGNE;MONTAGNE (Rue de la );Montagne (Rue de la );Montagne;92094;Namur;2023-05-07;25;48;1035-Rue de la Montagne;Topo;Namur;Bleue
7754063;5000;1662;1662;92094;NAMUR;04;Rue des Noyers;;Rue des Noyers(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES NOYERS;NOYERS (Rue des );Noyers (Rue des );Noyers;92094;Namur;2023-05-07;100;275;1662-Rue des Noyers;Faune et Flore;Namur;Bleue
7753512;5000;1278;1278;92094;NAMUR;02;Place du Palais de Justice;;Place du Palais de Justice(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;PL DU PALAIS DE JUSTICE;PALAIS DE JUSTICE (Place du );Palais de Justice (Place du );Palais de Justice;92094;Namur;2023-05-07;1;4;1278-Place du Palais de Justice;Monument;Namur;Verte
7754529;5000;1279;1279;92094;NAMUR;02;Rue Pepin;;Rue Pepin(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;R PEPIN;PEPIN (Rue );Pepin (Rue );Pepin;92094;Namur;2023-05-07;104;161;1279-Rue Pepin;Pas de renseignement;Namur;Rouge
7753035;5000;1423;1423;92094;NAMUR;03;Allée des Piverts;;Allée des Piverts(NR);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;AL DES PIVERTS;PIVERTS (Allée des );Piverts (Allée des );Piverts;92094;Namur;2023-05-07;1;2;1423-Allée des Piverts;Faune et Flore;Namur;
7753072;5000;1424;1424;92094;NAMUR;03;Avenue de la Plante;;Avenue de la Plante(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;AV DE LA PLANTE;PLANTE (Avenue de la );Plante (Avenue de la );Plante;92094;Namur;2023-05-07;203;316;1424-Avenue de la Plante;Lieu-dit;Namur;Bleue
7754268;5000;1281;1281;92094;NAMUR;02;Rue du Pont;;Rue du Pont(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;R DU PONT;PONT (Rue du );Pont (Rue du );Pont;92094;Namur;2023-05-07;33;43;1281-Rue du Pont;Monument;Namur;Rouge
7754275;5000;1829;1829;92094;NAMUR;05;Rue du Premier Lanciers;;Rue du Premier Lanciers(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;R DU PREMIER LANCIERS;PREMIER LANCIERS (Rue du );Premier Lanciers (Rue du );Premier Lanciers;92094;Namur;2023-05-07;34;41;1829-Rue du Premier Lanciers;Militaire;Namur;Verte
7753216;5001;3250;3250;92010;BELGRADE;07;Chemin de Morivaux;;Chemin de Morivaux(BL) n° 1 à 19 impairs;5020;7947;Chemin de Morivaux(SL) n° 21 à fin et 2 à fin;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE MORIVAUX;MORIVAUX (Chemin de );Morivaux (Chemin de );Morivaux;92094;Namur;2023-05-07;9;19;3250-Chemin de Morivaux;Lieu-dit;Belgrade;
7753172;5020;5050;5050;92043;FLAWINNE;15;Chaussée de Nivelles;1979;Chaussée de Nivelles(FW)(AVANT 28.05.79 Rue Chaussée de Nivelles) n°1 à 105 impairs;5020;7921;Chaussée de Nivelles(SL)(AVANT 28.05.79 Avenue de l'Europe) n° 107 à 215 et 2 à 220;5020;8124;Chaussée de Nivelles(TX) n°217 à fin et 222 à fin;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;REGIONALE;CHEE DE NIVELLES;NIVELLES (Chaussée de );Nivelles (Chaussée de );Nivelles;92094;Namur;2023-05-07;8;23;5050-Chaussée de Nivelles;Géographie;Flawinne;
7754635;5001;3253;3253;92010;BELGRADE;07;Sentier de l'Octroi;;Sentier de l'Octroi(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;SENT DE L OCTROI;OCTROI (Sentier de l' );Octroi (Sentier de l' );Octroi;92094;Namur;2023-05-07;0;0;3253-Sentier de l'Octroi;Métiers;Belgrade;
7754082;5001;3257;3257;92010;BELGRADE;07;Rue des Pivoines;;Rue des Pivoines(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES PIVOINES;PIVOINES (Rue des );Pivoines (Rue des );Pivoines;92094;Namur;2023-05-07;9;19;3257-Rue des Pivoines;Faune et Flore;Belgrade;
7753036;5001;3260;3260;92010;BELGRADE;07;Allée des Primeroses;1979;Allée des Primeroses(BL)(AVANT 28.05.79 Allée des Roses);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PRIVEE;COMMUNALE;AL DES PRIMEROSES;PRIMEROSES (Allée des );Primeroses (Allée des );Primeroses;92094;Namur;2023-05-07;9;16;3260-Allée des Primeroses;Faune et Flore;Belgrade;
7754101;5001;3262;3262;92010;BELGRADE;07;Rue des Renoncules;1979;Rue des Renoncules(BL)(AVANT 28.05.79 Sentier Abras);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES RENONCULES;RENONCULES (Rue des );Renoncules (Rue des );Renoncules;92094;Namur;2023-05-07;2;2;3262-Rue des Renoncules;Faune et Flore;Belgrade;
7754682;5001;3263;3263;92010;BELGRADE;07;Tienne de Ronet;;Tienne de Ronet(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;TIENNE DE RONET;RONET (Tienne de );Ronet (Tienne de );Ronet;92094;Namur;2023-05-07;9;26;3263-Tienne de Ronet;Géographie;Belgrade;
7754355;5020;7904;7904;92120;SUARLEE;29;Rue Fernand Bourgeois;;Rue Fernand Bourgeois(SL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R F.BOURGEOIS;BOURGEOIS (Rue Fernand );Bourgeois (Rue Fernand );Bourgeois;92094;Namur;2023-05-07;15;35;7904-Rue Fernand Bourgeois;Nom propre (masculin);Suarlée;
7753657;5020;8104;8104;92123;TEMPLOUX;30;Rue Bout du Village;;Rue Bout du Village(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R BOUT DU VILLAGE;BOUT DU VILLAGE (Rue );Bout du Village (Rue );Bout du Village;92094;Namur;2023-05-07;40;105;8104-Rue Bout du Village;Pas de renseignement;Temploux;
7753236;5020;7944;7944;92120;SUARLEE;29;Chemin des Burnes;;Chemin des Burnes(SL);5020;8139;Chemin des Burnes(TX);;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DES BURNES;BURNES (Chemin des );Burnes (Chemin des );Burnes;92094;Namur;2023-05-07;0;0;7944-Chemin des Burnes;Pas de renseignement;Suarlée;
7753665;5020;8106;8106;92123;TEMPLOUX;30;Rue Carrière Garot;;Rue Carrière Garot(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R CARRIERE GAROT;CARRIERE GAROT (Rue );Carrière Garot (Rue );Carrière Garot;92094;Namur;2023-05-07;15;51;8106-Rue Carrière Garot;Lieu-dit;Temploux;
7754181;5020;7906;7906;92120;SUARLEE;29;Rue du Château de Suarlée;1979;Rue du Château de Suarlée(SL)(AVANT 28.05.79 Rue du Chateau);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DU CHATEAU DE SUARLEE;CHATEAU DE SUARLEE (Rue du );Château de Suarlée (Rue du );Château de Suarlée;92094;Namur;2023-05-07;8;15;7906-Rue du Château de Suarlée;Géographie;Suarlée;
7754187;5020;7907;7907;92120;SUARLEE;29;Rue du Clair Val;;Rue du Clair Val(SL);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DU CLAIR VAL;CLAIR VAL (Rue du );Clair Val (Rue du );Clair Val;92094;Namur;2023-05-07;28;75;7907-Rue du Clair Val;Géographie;Suarlée;
7754444;5101;4816;4816;92039;ERPENT;14;Rue Joli Champ;;Rue Joli Champ(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R JOLI CHAMP;JOLI CHAMP (Rue );Joli Champ (Rue );Joli Champ;92094;Namur;2023-05-07;12;25;4816-Rue Joli Champ;Géographie;Erpent;
7753171;5101;4818;4818;92039;ERPENT;14;Chaussée de Marche;;Chaussée de Marche(EP) n° 421 à 609 et 440 à 616;5100;5232;Chaussée de Marche(JB) n° 1 à 419 et 2 à 438;5100;6919;Chaussée de Marche(NN) n° 682 à fin(940) pairs;5100;9031;Chaussée de Marche(WD) n° 611 à fin(1045) et 618 à 680;;;;VOIRIE;;PUBLIQUE;REGIONALE;CHEE DE MARCHE;MARCHE (Chaussée de );Marche (Chaussée de );Marche;92094;Namur;2023-05-07;120;218;4818-Chaussée de Marche;Géographie;Erpent;
7753033;5101;4819;4819;92039;ERPENT;14;Allée des Mésanges;;Allée des Mésanges(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AL DES MESANGES;MESANGES (Allée des );Mésanges (Allée des );Mésanges;92094;Namur;2023-05-07;22;45;4819-Allée des Mésanges;Faune et Flore;Erpent;
7754129;5020;7916;7916;92120;SUARLEE;29;Rue des Vanneaux;1980;Rue des Vanneaux(SL)(AVANT 29.04.80 Ptie Rue François Bovesse);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES VANNEAUX;VANNEAUX (Rue des );Vanneaux (Rue des );Vanneaux;92094;Namur;2023-05-07;23;48;7916-Rue des Vanneaux;Faune et Flore;Suarlée;
7753593;5020;5001;5001;92043;FLAWINNE;15;Rue Adam;;Rue Adam(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R ADAM;ADAM (Rue );Adam (Rue );Adam;92094;Namur;2023-05-07;36;77;5001-Rue Adam;Nom propre (masculin);Flawinne;
7754337;5020;5002;5002;92043;FLAWINNE;15;Rue Ernest Aléaume;;Rue Ernest Aléaume(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R ERNEST ALEAUME;ALEAUME (Rue Ernest );Aléaume (Rue Ernest );Aléaume;92094;Namur;2023-05-07;25;59;5002-Rue Ernest Aléaume;Nom propre (masculin);Flawinne;
7753920;5001;3203;3203;92010;BELGRADE;07;Rue des Azalées;;Rue des Azalées(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES AZALEES;AZALEES (Rue des );Azalées (Rue des );Azalées;92094;Namur;2023-05-07;16;31;3203-Rue des Azalées;Faune et Flore;Belgrade;
7754541;5020;8323;8323;92128;VEDRIN;31;Rue Pôlet;;Rue Pôlet(VD) n°1 à 71 et 2 à fin;5020;4018;Rue Pôlet(CH) n°73 à fin impairs;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R POLET;POLET (Rue );Pôlet (Rue );Pôlet;92094;Namur;2023-05-07;55;121;8323-Rue Pôlet;Pas de renseignement;Vedrin;
7754583;5020;8327;8327;92128;VEDRIN;31;Rue Sans Soucis;1979;Rue Sans Soucis(VD)(AVANT 28.05.79 Rue de l' Arquet);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R SANS SOUCIS;SANS SOUCIS (Rue );Sans Soucis (Rue );Sans Soucis;92094;Namur;2023-05-07;4;8;8327-Rue Sans Soucis;Pas de renseignement;Vedrin;
7753816;5020;8513;8513;92128;VEDRIN;31;Rue de la Sitrée;1979;Rue de la Sitrée(VD)(AVANT 28.05.79 Rue de l' Eglise);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA SITREE;SITREE (Rue de la );Sitrée (Rue de la );Sitrée;92094;Namur;2023-05-07;40;84;8513-Rue de la Sitrée;Faune et Flore;Vedrin;
7754360;5020;8479;8479;92128;VEDRIN;31;Rue Fernand Derenne;;Rue Fernand Derenne(VD) n°5 à fin et 2 à fin;5000;1052;Rue Fernand Derenne(NR)(AVANT 12.05.97 Rue Fernand Derenne(VD)) n°1 à 3 impairs;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R F.DERENNE;DERENNE (Rue Fernand );Derenne (Rue Fernand );Derenne;92094;Namur;2023-05-07;21;47;8479-Rue Fernand Derenne;Nom propre (masculin);Vedrin;
7753996;5020;8483;8483;92128;VEDRIN;31;Rue des Fosses à Plomb;1979;Rue des Fosses à Plomb(VD)(AVANT 28.05.79 Rue des Fossés);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES FOSSES A PLOMB;FOSSES A PLOMB (Rue des );Fosses à Plomb (Rue des );Fosses à Plomb;92094;Namur;2023-05-07;22;54;8483-Rue des Fosses à Plomb;Pas de renseignement;Vedrin;
7753772;5020;4410;4410;92031;DAUSSOULX;12;Rue de la Guilitte;1979;Rue de la Guilitte(DX)(AVANT 28.05.79 Rue du Cimetière);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA GUILITTE;GUILITTE (Rue de la );Guilitte (Rue de la );Guilitte;92094;Namur;2023-05-07;4;9;4410-Rue de la Guilitte;Pas de renseignement;Daussoulx;
7754410;5020;8486;8486;92128;VEDRIN;31;Rue Haie Francotte;;Rue Haie Francotte(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R HAIE FRANCOTTE;HAIE FRANCOTTE (Rue );Haie Francotte (Rue );Haie Francotte;92094;Namur;2023-05-07;4;10;8486-Rue Haie Francotte;Pas de renseignement;Vedrin;
7754496;5020;8487;8487;92128;VEDRIN;31;Rue Louis Haute;;Rue Louis Haute(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R L.HAUTE;HAUTE (Rue Louis );Haute (Rue Louis );Haute;92094;Namur;2023-05-07;33;84;8487-Rue Louis Haute;Nom propre (masculin);Vedrin;
7754225;5020;4411;4411;92031;DAUSSOULX;12;Rue du Hazoir;;Rue du Hazoir(DX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU HAZOIR;HAZOIR (Rue du );Hazoir (Rue du );Hazoir;92094;Namur;2023-05-07;28;78;4411-Rue du Hazoir;Pas de renseignement;Daussoulx;
7754509;5020;8319;8319;92128;VEDRIN;31;Rue Martin Lejeune;;Rue Martin Lejeune(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R M.LEJEUNE;LEJEUNE (Rue Martin );Lejeune (Rue Martin );Lejeune;92094;Namur;2023-05-07;49;117;8319-Rue Martin Lejeune;Nom propre (masculin);Vedrin;
